"lat","lng","year","freq","city","state","state_code","mean_dur"
33.9153,-84.8416,2012,1,"dallas","georgia","GA",300
33.9153,-84.8416,2013,2,"dallas","georgia","GA",1296105
33.9153,-84.8416,2014,3,"dallas","georgia","GA",430
33.9153,-84.8416,2015,1,"dallas","georgia","GA",300
33.9153,-84.8416,2016,1,"dallas","georgia","GA",300
33.9153,-84.8416,2017,3,"dallas","georgia","GA",90
33.9153,-84.8416,2019,1,"dallas","georgia","GA",150
33.9155,-93.1544,2014,1,"gurdon","arkansas","AR",NA
33.9161,-106.87,2006,1,"san antonio","new mexico","NM",1728000
33.9161,-106.87,2020,1,"san antonio","new mexico","NM",NA
33.9169,-118.4021,1994,1,"el segundo","california","CA",1800
33.9169,-118.4021,2009,1,"el segundo","california","CA",120
33.9169,-118.4021,2011,1,"el segundo","california","CA",NA
33.9169,-118.4021,2012,1,"el segundo","california","CA",2700
33.9169,-118.4021,2014,1,"el segundo","california","CA",300
33.9169,-118.4021,2016,1,"el segundo","california","CA",432000
33.9174,-79.7441,2009,1,"scranton","south carolina","SC",NA
33.9174,-79.7441,2011,1,"scranton","south carolina","SC",NA
33.922,-87.6201,2008,1,"eldridge","alabama","AL",432000
33.924,-118.2017,2015,2,"lynwood","california","CA",2400
33.924,-118.2017,2019,1,"lynwood","california","CA",259200
33.924,-118.2017,NA,1,"lynwood","california","CA",3600
33.9244,-117.2045,1983,1,"moreno valley","california","CA",3600
33.9244,-117.2045,2006,2,"moreno valley","california","CA",18000
33.9244,-117.2045,2007,2,"moreno valley","california","CA",648060
33.9244,-117.2045,2009,3,"moreno valley","california","CA",864090
33.9244,-117.2045,2011,1,"moreno valley","california","CA",2940
33.9244,-117.2045,2012,2,"moreno valley","california","CA",150
33.9244,-117.2045,2013,4,"moreno valley","california","CA",1425675
33.9244,-117.2045,2014,7,"moreno valley","california","CA",679328.571428571
33.9244,-117.2045,2015,2,"moreno valley","california","CA",600
33.9244,-117.2045,2017,4,"moreno valley","california","CA",216420
33.9244,-117.2045,2019,1,"moreno valley","california","CA",420
33.9244,-117.2045,2020,2,"moreno valley","california","CA",930
33.9244,-117.2045,NA,1,"moreno valley","california","CA",NA
33.9252,-117.5499,2007,2,"norco","california","CA",432060
33.9252,-117.5499,2008,1,"norco","california","CA",7200
33.9252,-117.5499,2012,1,"norco","california","CA",120
33.9252,-117.5499,2019,1,"norco","california","CA",300
33.9254,-117.8656,1975,1,"brea","california","CA",1050
33.9254,-117.8656,2008,2,"brea","california","CA",60
33.9254,-117.8656,2009,2,"brea","california","CA",5400
33.9254,-117.8656,2011,2,"brea","california","CA",1860
33.9254,-117.8656,2013,1,"brea","california","CA",150
33.9278,-117.9513,1962,1,"la habra","california","CA",NA
33.9278,-117.9513,1970,1,"la habra","california","CA",900
33.9278,-117.9513,1979,1,"la habra","california","CA",0
33.9278,-117.9513,1995,1,"la habra","california","CA",420
33.9278,-117.9513,2008,2,"la habra","california","CA",300
33.9278,-117.9513,2011,1,"la habra","california","CA",900
33.9278,-117.9513,2013,1,"la habra","california","CA",NA
33.9278,-117.9513,2014,2,"la habra","california","CA",300
33.9278,-117.9513,2016,2,"la habra","california","CA",46800
33.9278,-117.9513,2017,1,"la habra","california","CA",120
33.9312,-96.4299,2020,1,"calera","oklahoma","OK",300
33.933,-118.0625,2006,1,"santa fe springs","california","CA",120
33.933,-118.0625,2010,2,"santa fe springs","california","CA",259290
33.933,-118.0625,2016,1,"santa fe springs","california","CA",1200
33.9337,-86.0922,2014,1,"rainbow city","alabama","AL",120
33.9337,-86.0922,2019,1,"rainbow city","alabama","AL",NA
33.9366,-84.3703,2007,1,"sandy springs","georgia","GA",600
33.9366,-84.3703,2008,1,"sandy springs","georgia","GA",120
33.9366,-84.3703,2012,1,"sandy springs","georgia","GA",120
33.9366,-84.3703,2013,2,"sandy springs","georgia","GA",1296090
33.9366,-84.3703,2015,1,"sandy springs","georgia","GA",3600
33.9366,-84.3703,2018,2,"sandy springs","georgia","GA",2100
33.9366,-84.3703,2019,2,"sandy springs","georgia","GA",864060
33.9372,-83.7097,2011,1,"bethlehem","georgia","GA",300
33.9372,-83.7097,2016,1,"bethlehem","georgia","GA",300
33.9372,-83.7097,2019,1,"bethlehem","georgia","GA",90
33.9376,-113.1665,2015,1,"aguila","arizona","AZ",864000
33.9379,-118.1312,2007,1,"downey","california","CA",300
33.9379,-118.1312,2008,2,"downey","california","CA",451
33.9379,-118.1312,2009,2,"downey","california","CA",600
33.9379,-118.1312,2010,1,"downey","california","CA",3600
33.9379,-118.1312,2011,3,"downey","california","CA",920
33.9379,-118.1312,2012,1,"downey","california","CA",1728000
33.9379,-118.1312,2013,1,"downey","california","CA",NA
33.9379,-118.1312,2015,3,"downey","california","CA",1008350
33.9379,-118.1312,2019,2,"downey","california","CA",86775
33.9379,-118.1312,2020,1,"downey","california","CA",480
33.9379,-118.1312,NA,1,"downey","california","CA",10800
33.9379,-84.2065,2008,2,"norcross","georgia","GA",375
33.9379,-84.2065,2011,1,"norcross","georgia","GA",600
33.9379,-84.2065,2012,1,"norcross","georgia","GA",43200
33.9379,-84.2065,2014,3,"norcross","georgia","GA",993600
33.9379,-84.2065,2017,2,"norcross","georgia","GA",648090
33.9379,-84.2065,2018,1,"norcross","georgia","GA",900
33.938,-118.3586,2014,1,"lennox","california","CA",3110400
33.9381,-117.3948,1990,1,"riverside","california","CA",NA
33.9381,-117.3948,2004,2,"riverside","california","CA",475200
33.9381,-117.3948,2005,1,"riverside","california","CA",300
33.9381,-117.3948,2006,2,"riverside","california","CA",108300
33.9381,-117.3948,2007,4,"riverside","california","CA",820
33.9381,-117.3948,2008,11,"riverside","california","CA",467683.636363636
33.9381,-117.3948,2009,6,"riverside","california","CA",648105
33.9381,-117.3948,2010,6,"riverside","california","CA",432098
33.9381,-117.3948,2011,4,"riverside","california","CA",842400
33.9381,-117.3948,2012,4,"riverside","california","CA",648631.5
33.9381,-117.3948,2013,4,"riverside","california","CA",432217.5
33.9381,-117.3948,2014,6,"riverside","california","CA",86770
33.9381,-117.3948,2015,5,"riverside","california","CA",405
33.9381,-117.3948,2016,8,"riverside","california","CA",172920
33.9381,-117.3948,2017,5,"riverside","california","CA",138588
33.9381,-117.3948,2018,2,"riverside","california","CA",1297125
33.9381,-117.3948,2019,2,"riverside","california","CA",510
33.9381,-117.3948,2020,9,"riverside","california","CA",433062.857142857
33.9392,-86.4929,1974,1,"oneonta","alabama","AL",10
33.9392,-86.4929,2012,2,"oneonta","alabama","AL",216060
33.9392,-86.4929,2014,1,"oneonta","alabama","AL",120
33.9392,-86.4929,2020,1,"oneonta","alabama","AL",1080000
33.9392,-80.393,2007,2,"sumter","south carolina","SC",1425
33.9392,-80.393,2010,1,"sumter","south carolina","SC",120
33.9392,-80.393,2011,2,"sumter","south carolina","SC",900
33.9392,-80.393,2012,5,"sumter","south carolina","SC",1473186
33.9392,-80.393,2014,1,"sumter","south carolina","SC",6480000
33.9392,-80.393,2015,3,"sumter","south carolina","SC",273800
33.9392,-80.393,2016,1,"sumter","south carolina","SC",3888000
33.9392,-80.393,2017,1,"sumter","south carolina","SC",900
33.9392,-80.393,2018,1,"sumter","south carolina","SC",1800
33.9408,-91.84,2015,1,"star city","arkansas","AR",259200
33.9412,-78.0205,2006,2,"southport","north carolina","NC",180
33.9412,-78.0205,2008,1,"southport","north carolina","NC",1036800
33.9412,-78.0205,2010,1,"southport","north carolina","NC",900
33.9412,-78.0205,2011,1,"southport","north carolina","NC",7200
33.9412,-78.0205,2012,1,"southport","north carolina","NC",480
33.9418,-84.3122,2011,1,"dunwoody","georgia","GA",864000
33.9434,-78.1366,2007,2,"oak island","north carolina","NC",1500
33.9434,-78.1366,2008,1,"oak island","north carolina","NC",1200
33.9434,-78.1366,2009,1,"oak island","north carolina","NC",2700
33.9434,-78.1366,2011,3,"oak island","north carolina","NC",86450.6666666667
33.9434,-78.1366,2012,5,"oak island","north carolina","NC",220
33.9434,-78.1366,2013,4,"oak island","north carolina","NC",750
33.9434,-78.1366,2014,5,"oak island","north carolina","NC",516
33.9434,-78.1366,2015,1,"oak island","north carolina","NC",300
33.9434,-78.1366,2016,5,"oak island","north carolina","NC",1092
33.9434,-78.1366,2018,2,"oak island","north carolina","NC",195150
33.9434,-78.1366,2019,2,"oak island","north carolina","NC",216000
33.9434,-78.1366,2020,2,"oak island","north carolina","NC",648090
33.9448,-118.1926,1985,1,"south gate","california","CA",1296000
33.9448,-118.1926,2006,1,"south gate","california","CA",1800
33.9448,-118.1926,2008,1,"south gate","california","CA",2
33.9448,-118.1926,2013,3,"south gate","california","CA",280
33.9448,-118.1926,2015,4,"south gate","california","CA",810
33.9448,-118.1926,2016,3,"south gate","california","CA",1152040
33.9448,-118.1926,2019,1,"south gate","california","CA",1050
33.9449,-85.9319,2014,2,"glencoe","alabama","AL",3888900
33.9458,-81.0433,1997,1,"cayce","south carolina","SC",NA
33.946,-116.8992,2010,1,"banning","california","CA",30
33.946,-116.8992,2011,1,"banning","california","CA",2160000
33.946,-116.8992,2014,1,"banning","california","CA",864000
33.946,-116.8992,2017,1,"banning","california","CA",450
33.946,-116.8992,2020,1,"banning","california","CA",300
33.9479,-83.5341,2008,1,"bogart","georgia","GA",2592000
33.9479,-83.5341,2010,1,"bogart","georgia","GA",600
33.9479,-83.5341,2014,1,"bogart","georgia","GA",3600
33.9508,-117.7253,2007,2,"chino hills","california","CA",129900
33.9508,-117.7253,2009,1,"chino hills","california","CA",900
33.9508,-117.7253,2010,1,"chino hills","california","CA",3600
33.9508,-117.7253,2011,1,"chino hills","california","CA",1296000
33.9508,-117.7253,2012,1,"chino hills","california","CA",864000
33.9508,-117.7253,2013,1,"chino hills","california","CA",300
33.9508,-117.7253,2014,2,"chino hills","california","CA",432030
33.9508,-117.7253,2015,1,"chino hills","california","CA",240
33.9508,-117.7253,2017,1,"chino hills","california","CA",NA
33.9508,-117.7253,2019,1,"chino hills","california","CA",NA
33.9508,-83.3689,1974,1,"athens","georgia","GA",180
33.9508,-83.3689,2001,1,"athens","georgia","GA",150
33.9508,-83.3689,2006,1,"athens","georgia","GA",300
33.9508,-83.3689,2008,5,"athens","georgia","GA",384
33.9508,-83.3689,2010,1,"athens","georgia","GA",432000
33.9508,-83.3689,2011,2,"athens","georgia","GA",302.5
33.9508,-83.3689,2012,2,"athens","georgia","GA",1296000
33.9508,-83.3689,2013,4,"athens","georgia","GA",255
33.9508,-83.3689,2014,1,"athens","georgia","GA",540
33.9508,-83.3689,2015,2,"athens","georgia","GA",604800
33.9508,-83.3689,2016,5,"athens","georgia","GA",224688
33.9508,-83.3689,2017,1,"athens","georgia","GA",600
33.9508,-83.3689,2020,1,"athens","georgia","GA",345600
33.9523,-83.9931,2003,1,"lawrenceville","georgia","GA",180
33.9523,-83.9931,2004,1,"lawrenceville","georgia","GA",780
33.9523,-83.9931,2006,2,"lawrenceville","georgia","GA",648000
33.9523,-83.9931,2008,3,"lawrenceville","georgia","GA",1005
33.9523,-83.9931,2009,1,"lawrenceville","georgia","GA",864000
33.9523,-83.9931,2010,1,"lawrenceville","georgia","GA",432000
33.9523,-83.9931,2011,3,"lawrenceville","georgia","GA",440
33.9523,-83.9931,2012,5,"lawrenceville","georgia","GA",2220
33.9523,-83.9931,2013,5,"lawrenceville","georgia","GA",288060
33.9523,-83.9931,2014,6,"lawrenceville","georgia","GA",372
33.9523,-83.9931,2015,1,"lawrenceville","georgia","GA",2700
33.9523,-83.9931,2016,4,"lawrenceville","georgia","GA",442.5
33.9523,-83.9931,2017,2,"lawrenceville","georgia","GA",432060
33.9523,-83.9931,2018,6,"lawrenceville","georgia","GA",90000
33.9523,-83.9931,2019,2,"lawrenceville","georgia","GA",2592000
33.9523,-83.9931,2020,10,"lawrenceville","georgia","GA",86580
33.9523,-83.9931,2021,1,"lawrenceville","georgia","GA",NA
33.9523,-83.9931,NA,1,"lawrenceville","georgia","GA",180
33.9533,-84.5422,2006,2,"marietta","georgia","GA",180
33.9533,-84.5422,2007,1,"marietta","georgia","GA",3600
33.9533,-84.5422,2008,4,"marietta","georgia","GA",325042.5
33.9533,-84.5422,2009,1,"marietta","georgia","GA",300
33.9533,-84.5422,2010,3,"marietta","georgia","GA",864200
33.9533,-84.5422,2011,2,"marietta","georgia","GA",5430
33.9533,-84.5422,2012,7,"marietta","georgia","GA",370542.857142857
33.9533,-84.5422,2013,5,"marietta","georgia","GA",8325
33.9533,-84.5422,2014,1,"marietta","georgia","GA",2592000
33.9533,-84.5422,2015,6,"marietta","georgia","GA",172908
33.9533,-84.5422,2016,6,"marietta","georgia","GA",30665
33.9533,-84.5422,2017,7,"marietta","georgia","GA",290185.714285714
33.9533,-84.5422,2018,2,"marietta","georgia","GA",4200
33.9533,-84.5422,2019,10,"marietta","georgia","GA",720
33.9533,-84.5422,2020,10,"marietta","georgia","GA",864000
33.9533,-84.5422,2021,2,"marietta","georgia","GA",120
33.9551,-116.543,1959,2,"desert hot springs","california","CA",600
33.9551,-116.543,2006,1,"desert hot springs","california","CA",2.5
33.9551,-116.543,2008,1,"desert hot springs","california","CA",2592000
33.9551,-116.543,2010,1,"desert hot springs","california","CA",259200
33.9551,-116.543,2011,1,"desert hot springs","california","CA",2592000
33.9551,-116.543,2012,2,"desert hot springs","california","CA",5460
33.9551,-116.543,2014,1,"desert hot springs","california","CA",1800
33.9551,-116.543,2015,3,"desert hot springs","california","CA",540060
33.9551,-116.543,2017,1,"desert hot springs","california","CA",2700
33.9551,-116.543,2019,1,"desert hot springs","california","CA",1200
33.9566,-118.3444,2003,1,"inglewood","california","CA",2280
33.9566,-118.3444,2010,2,"inglewood","california","CA",1620
33.9566,-118.3444,2017,1,"inglewood","california","CA",NA
33.9566,-118.3444,2018,1,"inglewood","california","CA",2592000
33.9566,-118.3444,2020,1,"inglewood","california","CA",2592000
33.9617,-117.5802,2013,3,"eastvale","california","CA",150
33.9617,-117.5802,2014,4,"eastvale","california","CA",43582.5
33.9617,-117.5802,2016,1,"eastvale","california","CA",210
33.9617,-117.5802,2017,1,"eastvale","california","CA",2592000
33.9617,-117.5802,2018,1,"eastvale","california","CA",210
33.9617,-117.5802,2020,1,"eastvale","california","CA",600
33.9617,-117.5802,NA,1,"eastvale","california","CA",864000
33.9622,-98.6819,2007,1,"iowa park","texas","TX",120
33.9622,-98.6819,2020,2,"iowa park","texas","TX",270
33.9631,-118.183,2007,1,"cudahy","california","CA",NA
33.9646,-83.6024,2008,1,"statham","georgia","GA",1728000
33.9646,-83.6024,2010,1,"statham","georgia","GA",1200
33.9646,-83.6024,2012,1,"statham","georgia","GA",1200
33.9646,-83.6024,2019,1,"statham","georgia","GA",172800
33.9663,-118.155,2021,1,"bell gardens","california","CA",1296000
33.9678,-118.0188,1968,1,"whittier","california","CA",420
33.9678,-118.0188,1977,1,"whittier","california","CA",7200
33.9678,-118.0188,1988,1,"whittier","california","CA",300
33.9678,-118.0188,1993,1,"whittier","california","CA",1200
33.9678,-118.0188,2000,1,"whittier","california","CA",1350
33.9678,-118.0188,2002,1,"whittier","california","CA",60
33.9678,-118.0188,2006,2,"whittier","california","CA",720
33.9678,-118.0188,2007,1,"whittier","california","CA",2592000
33.9678,-118.0188,2008,2,"whittier","california","CA",1200
33.9678,-118.0188,2009,2,"whittier","california","CA",420
33.9678,-118.0188,2010,3,"whittier","california","CA",662500
33.9678,-118.0188,2011,3,"whittier","california","CA",1296060
33.9678,-118.0188,2012,1,"whittier","california","CA",1800
33.9678,-118.0188,2013,4,"whittier","california","CA",216322.5
33.9678,-118.0188,2014,1,"whittier","california","CA",120
33.9678,-118.0188,2015,4,"whittier","california","CA",225
33.9678,-118.0188,2016,3,"whittier","california","CA",864020
33.9678,-118.0188,2017,2,"whittier","california","CA",216120
33.9678,-118.0188,2019,2,"whittier","california","CA",1650
33.9678,-118.0188,2020,1,"whittier","california","CA",600
33.9693,-90.3693,2016,1,"sumner","mississippi","MS",300
33.9716,-117.8911,1999,1,"rowland heights","california","CA",432000
33.9716,-117.8911,2007,1,"rowland heights","california","CA",1800
33.9716,-117.8911,2008,1,"rowland heights","california","CA",120
33.9721,-79.749,2008,1,"coward","south carolina","SC",210
33.9721,-79.749,2014,1,"coward","south carolina","SC",600
33.9759,-78.3807,2009,1,"shallotte","north carolina","NC",NA
33.9759,-78.3807,2013,2,"shallotte","north carolina","NC",216030
33.9759,-78.3807,2016,2,"shallotte","north carolina","NC",480
33.9759,-78.3807,2020,1,"shallotte","north carolina","NC",1728000
33.9765,-118.4486,2010,1,"marina del rey","california","CA",NA
33.9765,-118.4486,2012,2,"marina del rey","california","CA",375
33.9765,-118.4486,2013,2,"marina del rey","california","CA",900
33.9765,-118.4486,2014,2,"marina del rey","california","CA",390
33.9765,-118.4486,2015,5,"marina del rey","california","CA",518652
33.9765,-118.4486,2016,2,"marina del rey","california","CA",1512000
33.9765,-118.4486,2018,1,"marina del rey","california","CA",7200
33.9765,-118.4486,2020,1,"marina del rey","california","CA",600
33.9797,-116.9694,1964,1,"cherry valley","california","CA",1200
33.9797,-116.9694,2008,1,"cherry valley","california","CA",60
33.9797,-116.9694,2009,1,"cherry valley","california","CA",60
33.98,-118.2167,2008,1,"huntington park","california","CA",10800
33.98,-118.2167,2012,1,"huntington park","california","CA",259200
33.98,-118.2167,2020,1,"huntington park","california","CA",1296000
33.98,-118.2167,NA,2,"huntington park","california","CA",600
33.9801,-118.1798,1976,1,"bell","california","CA",NA
33.9801,-118.1798,NA,1,"bell","california","CA",10800
33.9813,-88.4823,2008,1,"amory","mississippi","MS",NA
33.9813,-88.4823,2013,2,"amory","mississippi","MS",420
33.9816,-83.8951,2006,2,"dacula","georgia","GA",2592000
33.9816,-83.8951,2007,1,"dacula","georgia","GA",2700
33.9816,-83.8951,2013,1,"dacula","georgia","GA",60
33.9816,-83.8951,2014,1,"dacula","georgia","GA",432000
33.9816,-83.8951,2015,2,"dacula","georgia","GA",4017600
33.9836,-117.6654,1992,1,"chino","california","CA",900
33.9836,-117.6654,2007,1,"chino","california","CA",1050
33.9836,-117.6654,2008,1,"chino","california","CA",240
33.9836,-117.6654,2010,2,"chino","california","CA",70
33.9836,-117.6654,2011,2,"chino","california","CA",105
33.9836,-117.6654,2012,1,"chino","california","CA",NA
33.9836,-117.6654,2014,3,"chino","california","CA",900
33.9836,-117.6654,2015,2,"chino","california","CA",1944090
33.9836,-117.6654,2016,1,"chino","california","CA",600
33.9836,-117.6654,2017,3,"chino","california","CA",2400
33.9836,-117.6654,2019,1,"chino","california","CA",120
33.9836,-117.6654,2021,1,"chino","california","CA",900
33.9837,-112.7668,1997,1,"wickenburg","arizona","AZ",1200
33.9837,-112.7668,2006,2,"wickenburg","arizona","AZ",240
33.9837,-112.7668,2008,1,"wickenburg","arizona","AZ",259200
33.9837,-112.7668,2009,2,"wickenburg","arizona","AZ",9450
33.9837,-112.7668,2011,2,"wickenburg","arizona","AZ",345600
33.9837,-112.7668,2013,2,"wickenburg","arizona","AZ",1200
33.9837,-112.7668,2014,1,"wickenburg","arizona","AZ",300
33.9837,-112.7668,2016,1,"wickenburg","arizona","AZ",172800
33.9874,-117.0542,2008,1,"calimesa","california","CA",17.5
33.9874,-117.0542,2012,1,"calimesa","california","CA",3600
33.9874,-117.0542,2014,1,"calimesa","california","CA",432000
33.9885,-118.1877,1952,1,"maywood","california","CA",240
33.9885,-118.1877,2006,1,"maywood","california","CA",120
33.9885,-118.1877,2013,1,"maywood","california","CA",1800
33.9885,-118.1877,2015,1,"maywood","california","CA",300
33.9885,-118.1877,2016,3,"maywood","california","CA",7200
33.989,-81.2202,1999,1,"lexington","south carolina","SC",NA
33.989,-81.2202,2005,1,"lexington","south carolina","SC",1800
33.989,-81.2202,2006,2,"lexington","south carolina","SC",648000
33.989,-81.2202,2009,1,"lexington","south carolina","SC",864000
33.989,-81.2202,2010,1,"lexington","south carolina","SC",30
33.989,-81.2202,2011,1,"lexington","south carolina","SC",NA
33.989,-81.2202,2012,4,"lexington","south carolina","SC",720100
33.989,-81.2202,2013,6,"lexington","south carolina","SC",288390
33.989,-81.2202,2014,3,"lexington","south carolina","SC",240
33.989,-81.2202,2015,1,"lexington","south carolina","SC",600
33.989,-81.2202,2016,2,"lexington","south carolina","SC",324300
33.989,-81.2202,2017,1,"lexington","south carolina","SC",180
33.989,-81.2202,2019,1,"lexington","south carolina","SC",432000
33.9899,-96.2304,2008,1,"blue","oklahoma","OK",120
33.9902,-118.0888,2007,1,"pico rivera","california","CA",1296000
33.9902,-118.0888,2009,1,"pico rivera","california","CA",864000
33.9902,-118.0888,2010,1,"pico rivera","california","CA",180
33.9902,-118.0888,2012,3,"pico rivera","california","CA",144100
33.9902,-118.0888,2013,1,"pico rivera","california","CA",120
33.9902,-118.0888,2014,3,"pico rivera","california","CA",530
33.9902,-118.0888,2018,2,"pico rivera","california","CA",180
33.9902,-118.0888,2019,2,"pico rivera","california","CA",345690
33.9902,-85.8639,2014,1,"hokes bluff","alabama","AL",600
33.9902,-85.8639,2017,1,"hokes bluff","alabama","AL",300
33.9917,-83.7218,2006,1,"winder","georgia","GA",2592000
33.9917,-83.7218,2007,1,"winder","georgia","GA",600
33.9917,-83.7218,2008,1,"winder","georgia","GA",600
33.9917,-83.7218,2009,2,"winder","georgia","GA",6390
33.9917,-83.7218,2010,1,"winder","georgia","GA",NA
33.9917,-83.7218,2012,1,"winder","georgia","GA",NA
33.9917,-83.7218,2014,1,"winder","georgia","GA",900
33.9917,-83.7218,2015,1,"winder","georgia","GA",2592000
33.9917,-83.7218,2016,3,"winder","georgia","GA",866400
33.9917,-83.7218,2017,2,"winder","georgia","GA",1470
33.9931,-81.0932,2008,1,"west columbia","south carolina","SC",NA
33.9931,-81.0932,2009,1,"west columbia","south carolina","SC",300
33.9931,-81.0932,2011,2,"west columbia","south carolina","SC",180
33.9931,-81.0932,2012,1,"west columbia","south carolina","SC",600
33.9931,-81.0932,2013,1,"west columbia","south carolina","SC",300
33.9931,-81.0932,2015,2,"west columbia","south carolina","SC",120
33.9931,-81.0932,2017,3,"west columbia","south carolina","SC",180
33.9931,-81.0932,2018,1,"west columbia","south carolina","SC",180
33.9957,-96.3938,1996,1,"durant","oklahoma","OK",150
33.9957,-96.3938,2008,1,"durant","oklahoma","OK",2592000
33.9957,-96.3938,2010,2,"durant","oklahoma","OK",60
33.9957,-96.3938,2011,1,"durant","oklahoma","OK",NA
33.9957,-96.3938,2012,2,"durant","oklahoma","OK",1296090
33.9957,-96.3938,2014,1,"durant","oklahoma","OK",864000
33.9963,-118.1519,2010,1,"commerce","california","CA",180
33.9963,-118.1519,2013,1,"commerce","california","CA",300
33.997,-117.9728,2007,1,"hacienda heights","california","CA",NA
33.997,-117.9728,2013,1,"hacienda heights","california","CA",120
33.997,-117.9728,2018,1,"hacienda heights","california","CA",259200
33.9979,-96.6952,2008,1,"kingston","oklahoma","OK",420
33.9979,-96.6952,2014,1,"kingston","oklahoma","OK",3600
33.9979,-96.6952,NA,1,"kingston","oklahoma","OK",1800
33.9991,-117.8161,2012,2,"diamond bar","california","CA",3888450
33.9991,-117.8161,2015,3,"diamond bar","california","CA",864280
34.0001,-79.2072,2012,1,"aynor","south carolina","SC",NA
34.0001,-79.2072,2013,1,"aynor","south carolina","SC",864000
34.0001,-79.2072,2020,1,"aynor","south carolina","SC",3888000
34.0003,-77.9077,2007,1,"kure beach","north carolina","NC",2592000
34.0003,-77.9077,2009,1,"kure beach","north carolina","NC",300
34.0003,-77.9077,2010,1,"kure beach","north carolina","NC",1200
34.0003,-77.9077,2011,2,"kure beach","north carolina","NC",600
34.0003,-77.9077,2012,1,"kure beach","north carolina","NC",1500
34.0003,-77.9077,2013,2,"kure beach","north carolina","NC",561600
34.0003,-77.9077,2014,1,"kure beach","north carolina","NC",1800
34.0003,-77.9077,2016,3,"kure beach","north carolina","NC",1468860
34.0003,-77.9077,2021,1,"kure beach","north carolina","NC",NA
34.0009,-81.7713,2010,1,"saluda","south carolina","SC",1800
34.001,-117.4705,2020,1,"jurupa valley","california","CA",720
34.0049,-86.104,2012,1,"attalla","alabama","AL",2592000
34.0049,-86.104,2013,1,"attalla","alabama","AL",NA
34.0049,-86.104,2014,1,"attalla","alabama","AL",14400
34.0053,-84.1492,2000,1,"duluth","georgia","GA",172800
34.0053,-84.1492,2006,2,"duluth","georgia","GA",259200
34.0053,-84.1492,2009,2,"duluth","georgia","GA",675
34.0053,-84.1492,2011,1,"duluth","georgia","GA",30
34.0053,-84.1492,2012,1,"duluth","georgia","GA",480
34.0053,-84.1492,2013,1,"duluth","georgia","GA",1200
34.0053,-84.1492,2014,3,"duluth","georgia","GA",2592000
34.0053,-84.1492,2015,3,"duluth","georgia","GA",1220
34.0053,-84.1492,2016,2,"duluth","georgia","GA",216030
34.0053,-84.1492,2017,1,"duluth","georgia","GA",60
34.0053,-84.1492,2018,1,"duluth","georgia","GA",3600
34.0053,-84.1492,2019,1,"duluth","georgia","GA",7200
34.0053,-84.1492,2020,2,"duluth","georgia","GA",630
34.0058,-118.3968,1965,1,"culver city","california","CA",300
34.0058,-118.3968,2006,1,"culver city","california","CA",180
34.0058,-118.3968,2007,1,"culver city","california","CA",NA
34.0058,-118.3968,2008,1,"culver city","california","CA",1296000
34.0058,-118.3968,2013,3,"culver city","california","CA",1260
34.0058,-118.3968,2014,3,"culver city","california","CA",259220
34.0058,-118.3968,2015,1,"culver city","california","CA",2100
34.0058,-118.3968,2016,1,"culver city","california","CA",345600
34.0058,-118.3968,2017,1,"culver city","california","CA",3600
34.0058,-118.3968,2019,1,"culver city","california","CA",120
34.009,-86.0156,1965,1,"gadsden","alabama","AL",45
34.009,-86.0156,1978,1,"gadsden","alabama","AL",600
34.009,-86.0156,2007,2,"gadsden","alabama","AL",NA
34.009,-86.0156,2008,1,"gadsden","alabama","AL",NA
34.009,-86.0156,2010,2,"gadsden","alabama","AL",173250
34.009,-86.0156,2014,2,"gadsden","alabama","AL",600
34.009,-86.0156,2015,1,"gadsden","alabama","AL",300
34.009,-86.0156,2019,2,"gadsden","alabama","AL",900
34.0103,-85.0441,2010,1,"rockmart","georgia","GA",2592000
34.0103,-85.0441,2013,2,"rockmart","georgia","GA",129900
34.0103,-85.0441,2019,1,"rockmart","georgia","GA",300
34.0121,-95.5115,2009,1,"hugo","oklahoma","OK",864000
34.0121,-95.5115,2010,1,"hugo","oklahoma","OK",30
34.0121,-95.5115,2011,1,"hugo","oklahoma","OK",300
34.0121,-95.5115,2019,1,"hugo","oklahoma","OK",900
34.015,-100.8211,2019,1,"matador","texas","TX",2700
34.0155,-118.1108,1997,1,"montebello","california","CA",3456000
34.0155,-118.1108,1998,1,"montebello","california","CA",216000
34.0155,-118.1108,2006,1,"montebello","california","CA",300
34.0155,-118.1108,2007,1,"montebello","california","CA",270
34.0155,-118.1108,2008,1,"montebello","california","CA",60
34.0155,-118.1108,2009,1,"montebello","california","CA",NA
34.0155,-118.1108,2014,3,"montebello","california","CA",547200
34.0155,-118.1108,2017,1,"montebello","california","CA",180
34.0155,-118.1108,2019,2,"montebello","california","CA",120
34.0155,-118.1108,2020,3,"montebello","california","CA",900
34.0155,-83.2939,1998,1,"hull","georgia","GA",300
34.0157,-83.8319,2010,1,"auburn","georgia","GA",600
34.0157,-83.8319,2014,1,"auburn","georgia","GA",300
34.0175,-117.9267,2006,1,"industry","california","CA",60
34.0179,-96.1416,2011,1,"bokchito","oklahoma","OK",210
34.0189,-80.4299,2020,2,"dalzell","south carolina","SC",1500
34.0213,-97.9541,2008,1,"ryan","oklahoma","OK",3600
34.0223,-85.2479,1992,1,"cedartown","georgia","GA",300
34.0223,-85.2479,2009,1,"cedartown","georgia","GA",180
