Duration,lat,lng
2700,44.244,-86.3242
1200,44.244,-86.3242
600,44.244,-86.3242
900,44.244,-86.3242
691200,44.244,-86.3242
900,42.6903,-82.7398
420,42.6903,-82.7398
420,42.6903,-82.7398
3600,42.3164,-83.2769
180,42.3164,-83.2769
300,42.3164,-83.2769
3888000,42.3164,-83.2769
240,42.3164,-83.2769
7200,42.3164,-83.2769
600,42.3164,-83.2769
240,42.3164,-83.2769
2592000,42.3164,-83.2769
3888000,42.3164,-83.2769
,42.3164,-83.2769
180,42.5976,-82.882
600,42.5976,-82.882
1728000,42.6645,-83.1563
2592000,42.6645,-83.1563
,42.6645,-83.1563
300,42.6645,-83.1563
480,42.6645,-83.1563
480,42.6645,-83.1563
60,42.6645,-83.1563
150,42.6645,-83.1563
1296000,42.6645,-83.1563
180,42.6645,-83.1563
864000,42.6645,-83.1563
1728000,42.6645,-83.1563
300,42.6645,-83.1563
10800,42.6645,-83.1563
300,42.6645,-83.1563
750,42.6645,-83.1563
120,42.6645,-83.1563
2592000,43.2281,-86.2563
2592000,43.2281,-86.2563
2592000,43.2281,-86.2563
864000,43.2281,-86.2563
9720000,43.2281,-86.2563
259200,43.2281,-86.2563
2592000,43.2281,-86.2563
,43.2281,-86.2563
240,43.2281,-86.2563
900,43.2281,-86.2563
600,43.2281,-86.2563
3888000,43.2281,-86.2563
600,43.2281,-86.2563
2592000,43.2281,-86.2563
150,43.2281,-86.2563
1200,43.2281,-86.2563
3888000,43.2281,-86.2563
432000,43.2281,-86.2563
5,43.2281,-86.2563
60,43.2281,-86.2563
60,43.2281,-86.2563
600,43.2281,-86.2563
180,43.2281,-86.2563
432000,42.4067,-82.8992
432000,42.4067,-82.8992
3600,42.537,-85.6389
60,42.537,-85.6389
1296000,42.537,-85.6389
60,43.2518,-86.2714
240,43.2518,-86.2714
120,42.6735,-83.2447
60,42.6735,-83.2447
60,42.6735,-83.2447
120,42.6735,-83.2447
432000,42.6735,-83.2447
432000,42.6735,-83.2447
3600,42.6735,-83.2447
60,44.6666,-86.0201
10800,44.9738,-85.2057
3600,44.9738,-85.2057
180,44.9738,-85.2057
60,44.9738,-85.2057
120,42.3718,-83.468
180,42.3718,-83.468
300,42.3718,-83.468
,42.3718,-83.468
10800,42.3718,-83.468
600,42.3718,-83.468
1728000,42.3718,-83.468
2700,43.4277,-82.5446
10800,43.4277,-82.5446
1050,43.4277,-82.5446
300,43.1797,-85.2533
,43.1797,-85.2533
900,43.1797,-85.2533
180,43.017,-83.0765
432000,43.017,-83.0765
300,43.017,-83.0765
300,43.017,-83.0765
7200,43.4082,-84.6118
7776000,43.0447,-83.3254
1296000,43.0447,-83.3254
259200,43.0447,-83.3254
600,43.0447,-83.3254
120,43.0447,-83.3254
864000,43.0447,-83.3254
432000,43.0447,-83.3254
10800,43.0447,-83.3254
648000,43.0447,-83.3254
864000,43.0447,-83.3254
,43.0447,-83.3254
2592000,43.0447,-83.3254
180,43.0447,-83.3254
,42.4786,-83.4893
180,42.4786,-83.4893
2700,42.4786,-83.4893
172800,42.4786,-83.4893
120,42.4786,-83.4893
648000,42.4786,-83.4893
5184000,42.4786,-83.4893
0,42.4786,-83.4893
1200,42.4786,-83.4893
300,42.4786,-83.4893
,42.4786,-83.4893
3600,42.4786,-83.4893
1200,42.4786,-83.4893
600,42.4786,-83.4893
450,42.4786,-83.4893
120,42.4786,-83.4893
300,42.2595,-83.2107
60,42.2595,-83.2107
120,42.2595,-83.2107
450,42.2595,-83.2107
2160000,42.2595,-83.2107
60,42.2595,-83.2107
120,45.122,-87.6234
25,45.122,-87.6234
60,42.6088,-83.3443
3240000,43.6021,-84.0757
120,43.6021,-84.0757
60,43.6021,-84.0757
120,42.4355,-83.489
120,42.4355,-83.489
120,42.4355,-83.489
1200,42.4355,-83.489
1200,44.4297,-84.0225
210,44.4297,-84.0225
2700,43.3348,-85.8094
1800,43.3348,-85.8094
172800,43.3321,-83.7395
60,42.8909,-85.7066
60,42.8909,-85.7066
600,42.8909,-85.7066
60,42.8909,-85.7066
300,42.8909,-85.7066
300,42.8909,-85.7066
7776000,42.8909,-85.7066
180,42.8909,-85.7066
120,42.8909,-85.7066
90,42.8909,-85.7066
60,42.8909,-85.7066
2592000,42.8909,-85.7066
240,42.2147,-85.8918
,42.2147,-85.8918
900,42.2147,-85.8918
420,46.8665,-89.3122
900,46.8665,-89.3122
4800,46.8665,-89.3122
120,46.8665,-89.3122
180,46.8665,-89.3122
,42.9003,-85.7564
180,42.9003,-85.7564
432000,42.9003,-85.7564
864000,43.4003,-86.3406
259200,43.4003,-86.3406
600,42.0866,-85.2356
1296000,42.4765,-83.2605
2592000,42.4765,-83.2605
,42.4765,-83.2605
172800,42.4765,-83.2605
780,42.4765,-83.2605
300,42.4765,-83.2605
3600,43.5235,-84.6927
172800,42.1075,-85.9746
120,42.1075,-85.9746
1050,42.1075,-85.9746
864000,42.4805,-83.0274
1296000,42.4805,-83.0274
,42.1001,-84.554
432000,42.7994,-83.7144
600,42.7994,-83.7144
7776000,42.7994,-83.7144
864000,42.7994,-83.7144
777600,42.7994,-83.7144
7200,42.7994,-83.7144
,42.7994,-83.7144
2160000,42.7994,-83.7144
300,42.7994,-83.7144
600,42.7994,-83.7144
3600,42.7994,-83.7144
300,42.7994,-83.7144
60,42.7994,-83.7144
432000,42.7994,-83.7144
864000,44.4209,-84.116
120,44.4209,-84.116
210,44.4209,-84.116
900,45.9591,-86.2507
900,45.9591,-86.2507
,45.4324,-84.989
864000,45.4324,-84.989
7200,47.1277,-88.5085
60,45.0213,-84.6803
60,45.0213,-84.6803
600,45.0213,-84.6803
864000,45.0213,-84.6803
2700,45.0213,-84.6803
120,45.3138,-85.2557
300,45.3138,-85.2557
300,45.3138,-85.2557
120,41.7987,-86.613
150,41.7987,-86.613
900,41.7987,-86.613
60,42.0682,-84.3282
,45.7752,-84.7477
240,45.7752,-84.7477
900,45.7752,-84.7477
7200,45.7752,-84.7477
172800,45.7752,-84.7477
2592000,42.1864,-86.3083
,42.1864,-86.3083
180,42.1864,-86.3083
7776000,42.1864,-86.3083
120,44.0325,-84.0194
259200,44.0325,-84.0194
210,42.9626,-83.826
6480000,42.9626,-83.826
600,42.9626,-83.826
,42.9626,-83.826
3888000,42.4457,-85.6435
2592000,42.4457,-85.6435
172800,42.4457,-85.6435
60,42.4457,-85.6435
864000,45.9891,-83.9146
600,42.4657,-82.9461
360,42.4657,-82.9461
120,42.4657,-82.9461
2160000,42.4657,-82.9461
300,42.4657,-82.9461
120,43.6972,-86.3639
900,43.6972,-86.3639
600,43.2988,-84.1476
240,43.2988,-84.1476
1296000,43.2988,-84.1476
2100,43.3363,-83.352
60,43.8456,-82.6554
210,43.2503,-83.7911
1800,43.1773,-83.7355
60,43.1773,-83.7355
600,43.1773,-83.7355
300,43.3719,-83.577
180,43.3719,-83.577
1036800,43.3719,-83.577
60,43.3719,-83.577
2592000,43.3719,-83.577
,43.3695,-86.1805
7200,43.3695,-86.1805
1200,41.755,-84.7562
1200,43.8258,-84.763
300,45.4425,-84.7871
1200,45.4425,-84.7871
432000,42.4614,-83.6526
7200,42.4614,-83.6526
7776000,42.4614,-83.6526
1296000,42.4614,-83.6526
2592000,42.4614,-83.6526
3888000,42.3762,-85.4553
,42.3762,-85.4553
14400,42.3762,-85.4553
600,44.288,-85.5975
,43.0637,-83.8403
600,43.0637,-83.8403
210,42.7057,-84.4135
60,42.7057,-84.4135
180,42.1728,-83.1935
900,42.1728,-83.1935
210,44.3276,-83.6711
1200,42.2911,-85.4182
90,42.2911,-85.4182
60,42.2911,-85.4182
10800,42.2911,-85.4182
2160000,42.7642,-85.316
60,42.9838,-84.1163
,43.2736,-82.6177
3024000,43.2736,-82.6177
60,43.2736,-82.6177
120,43.2736,-82.6177
3600,43.2736,-82.6177
60,43.1176,-83.6987
,43.1176,-83.6987
1200,45.8522,-87.0356
864000,45.8522,-87.0356
,45.8522,-87.0356
60,45.8522,-87.0356
1036800,45.8522,-87.0356
180,45.8522,-87.0356
180,45.8522,-87.0356
90,46.544,-87.4082
1800,46.544,-87.4082
240,46.544,-87.4082
518400,46.544,-87.4082
180,46.544,-87.4082
900,46.544,-87.4082
,43.3268,-83.0807
432000,45.3589,-84.2274
2592000,45.3589,-84.2274
210,45.3589,-84.2274
60,45.3589,-84.2274
518400,45.3589,-84.2274
900,42.0967,-84.9897
300,42.5092,-84.653
,42.5092,-84.653
240,42.5092,-84.653
259200,42.5092,-84.653
420,42.5092,-84.653
120,42.5092,-84.653
14400,42.4483,-84.1757
10,42.4483,-84.1757
7.5,42.4483,-84.1757
,44.8108,-83.5605
,46.8148,-87.6995
3888000,46.8148,-87.6995
7200,46.497,-87.5968
3600,43.1567,-83.4069
432000,42.9464,-85.6088
,42.9464,-85.6088
2592000,42.522,-83.2423
432000,42.522,-83.2423
120,42.522,-83.2423
600,43.0314,-83.1607
2700,43.0314,-83.1607
180,43.0314,-83.1607
600,43.0314,-83.1607
750,43.0314,-83.1607
864000,42.132,-83.2374
900,42.132,-83.2374
,42.132,-83.2374
120,43.1765,-83.8932
1350,42.1484,-84.0346
600,42.1484,-84.0346
120,42.1484,-84.0346
90,43.9573,-86.4434
2100,43.9573,-86.4434
,43.9573,-86.4434
180,43.9573,-86.4434
120,42.5244,-83.5346
600,42.5244,-83.5346
120,42.5244,-83.5346
300,44.6575,-83.2946
120,44.6575,-83.2946
240,43.0319,-83.5186
259200,43.0319,-83.5186
,43.0319,-83.5186
3600,43.0319,-83.5186
,43.0319,-83.5186
,43.0319,-83.5186
300,43.9416,-83.2739
330,43.9416,-83.2739
150,43.1435,-84.1684
1728000,42.4986,-83.1853
1728000,42.4986,-83.1853
777600,42.4986,-83.1853
60,42.4986,-83.1853
360,42.4986,-83.1853
,42.7945,-85.5153
5184000,42.5367,-83.1504
300,42.5367,-83.1504
518400,42.5367,-83.1504
600,42.5367,-83.1504
300,42.3794,-82.9288
240,42.3794,-82.9288
600,42.3794,-82.9288
172800,42.9974,-83.6175
1800,42.9974,-83.6175
,42.9974,-83.6175
,42.9974,-83.6175
3600,42.9974,-83.6175
300,42.9974,-83.6175
900,42.9974,-83.6175
172800,42.5187,-83.303
86400,42.5187,-83.303
,42.6172,-83.3331
1200,42.2021,-83.4838
120,42.2021,-83.4838
120,45.0214,-85.7576
432000,45.0214,-85.7576
180,42.3617,-85.8774
30,42.3617,-85.8774
60,42.3617,-85.8774
300,44.896,-85.9899
120,44.896,-85.9899
3600,44.896,-85.9899
1500,44.6361,-86.2332
900,44.6361,-86.2332
150,44.6361,-86.2332
150,44.6361,-86.2332
,44.6361,-86.2332
900,44.8366,-85.2871
3600,44.8366,-85.2871
600,44.8366,-85.2871
1200,42.7138,-82.5012
900,42.7138,-82.5012
,46.4172,-86.6439
120,46.4172,-86.6439
180,42.4614,-83.3784
300,42.4614,-83.3784
259200,42.4614,-83.3784
1036800,44.2179,-85.962
2592000,44.2179,-85.962
172800,44.2179,-85.962
60,45.8275,-88.0599
150,45.8275,-88.0599
300,45.8275,-88.0599
1296000,45.8275,-88.0599
2592000,45.8275,-88.0599
240,43.3706,-83.8828
210,46.2913,-87.4372
150,46.2913,-87.4372
600,46.2913,-87.4372
9000,46.2913,-87.4372
60,46.2913,-87.4372
518400,42.9772,-85.0727
510,42.9772,-85.0727
3888000,42.9772,-85.0727
14400,42.1883,-86.2576
561600,42.0705,-83.243
2700,42.0705,-83.243
360,42.8195,-84.232
180,43.2928,-85.0788
,43.2928,-85.0788
900,41.7502,-83.625
7200,41.7502,-83.625
300,42.7612,-84.9952
3600,44.7322,-85.1781
450,43.7793,-86.4303
120,43.7793,-86.4303
600,43.4128,-86.3636
,43.0074,-82.9271
600,44.3124,-84.7625
1350,44.3124,-84.7625
7200,42.6592,-86.2061
,44.2679,-83.5244
60,44.2679,-83.5244
3600,44.2679,-83.5244
150,42.1058,-84.2491
1200,42.1058,-84.2491
300,42.1058,-84.2491
900,42.1058,-84.2491
240,42.9422,-83.2897
420,42.1916,-84.3854
1500,44.9806,-85.7157
1500,44.9806,-85.7157
300,44.9806,-85.7157
1800,42.538,-83.4786
600,42.538,-83.4786
1800,42.538,-83.4786
60,42.2802,-83.1782
480,42.2802,-83.1782
3600,44.0484,-86.181
,44.0484,-86.181
180,42.9147,-83.5092
300,42.9147,-83.5092
1800,42.6498,-85.2887
300,42.6498,-85.2887
,42.6498,-85.2887
450,42.6498,-85.2887
,42.6498,-85.2887
300,43.0733,-86.1944
,42.8364,-84.575
210,42.8364,-84.575
150,42.8364,-84.575
7200,42.2478,-84.7572
180,42.2478,-84.7572
360,44.6605,-84.1418
2400,44.8556,-85.8573
1200,42.2165,-85.7858
2700,43.2115,-82.9879
300,43.4162,-85.8031
3240000,43.4162,-85.8031
,42.4951,-85.4117
600,42.8652,-83.1429
7200,41.9834,-86.1126
120,41.9834,-86.1126
1200,42.2489,-83.1399
120,42.2489,-83.1399
120,42.1394,-83.1929
300,42.1394,-83.1929
60,41.8396,-84.7478
90,41.954,-86.488
1200,45.0691,-85.2613
360,45.8018,-87.9132
,45.1301,-85.6173
20,45.1301,-85.6173
300,42.9294,-85.2105
210,45.2135,-85.0131
360,45.2135,-85.0131
2592000,46.7525,-88.4477
2592000,46.7525,-88.4477
,46.7525,-88.4477
432000,42.4366,-82.8987
1800,42.4366,-82.8987
90,42.4366,-82.8987
2592000,43.6777,-84.3803
2592000,43.6777,-84.3803
900,43.6777,-84.3803
3,43.38,-84.6556
2592000,41.9584,-84.7673
900,42.9955,-84.176
7.5,44.0487,-83.8565
90,41.9266,-84.6356
10,41.9266,-84.6356
600,42.6208,-82.534
420,42.6208,-82.534
2592000,42.6208,-82.534
300,44.3297,-85.2085
7200,44.3297,-85.2085
600,43.5198,-84.1124
60,42.4649,-83.1824
60,42.8405,-85.6739
480,43.2203,-85.7539
30,42.6416,-84.5307
600,43.2784,-83.5273
60,42.3915,-82.9118
120,43.5805,-85.4481
3888000,44.1919,-84.0467
120,45.6439,-85.0312
120,45.074,-83.4399
30,42.6269,-85.0248
1080000,43.0031,-84.3742
1296000,43.6992,-85.4806
300,43.6992,-85.4806
360,43.6992,-85.4806
240,41.9432,-84.8844
600,41.7965,-86.0835
300,41.7965,-86.0835
7200,41.7965,-86.0835
120,41.7965,-86.0835
1200,42.3954,-83.056
1800,46.0966,-88.6396
,46.0966,-88.6396
691200,45.1678,-84.9131
120,41.9213,-85.5259
345600,43.2495,-83.3713
7.5,43.2495,-83.3713
300,43.4073,-85.0367
900,44.1006,-85.1438
20,41.7226,-84.2169
561600,44.3579,-84.4134
648000,41.879,-86.5476
3600,46.3441,-86.9313
1800,41.9474,-86.3403
300,41.9474,-86.3403
240,42.641,-86.2082
120,42.3167,-83.7561
,41.8649,-84.2347
,45.1435,-84.6639
4200,42.6596,-84.0743
300,42.6596,-84.0743
864000,43.9002,-85.2748
1200,43.9002,-85.2748
120,43.4809,-83.9223
600,46.4862,-87.6658
,42.0662,-85.1432
3240000,42.4052,-83.0977
240,41.8049,-83.4426
64800,43.0658,-85.9341
864000,42.8194,-83.7811
1944000,42.8696,-84.899
900,43.6538,-83.4671
1800,42.9208,-83.0435
60,42.7137,-85.4692
180,46.4882,-87.3511
900,43.2912,-84.5956
120,42.0261,-85.8131
1500,43.1889,-85.9416
2400,43.5691,-86.0407
,42.1159,-86.4488
10800,42.1159,-86.4488
300,42.8362,-84.1832
3456000,42.8362,-84.1832
180,43.2348,-83.9101
864000,42.629,-83.0218
1200,42.8766,-84.0658
,43.6715,-82.7757
1296000,45.2598,-94.1205
300,45.2598,-94.1205
600,45.2598,-94.1205
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
,44.3296,-93.9659
900,44.3296,-93.9659
7200,44.1598,-92.5401
600,44.1598,-92.5401
60,44.0914,-93.2304
300,44.0914,-93.2304
,44.0914,-93.2304
432000,44.0914,-93.2304
259200,44.0914,-93.2304
129600,44.0914,-93.2304
1800,44.0914,-93.2304
240,44.0914,-93.2304
120,44.0914,-93.2304
60,44.9261,-93.4056
180,44.9261,-93.4056
2592000,44.9261,-93.4056
300,44.9261,-93.4056
3600,44.9261,-93.4056
1123200,45.6187,-94.2207
691200,45.6187,-94.2207
90,45.6187,-94.2207
600,45.6187,-94.2207
600,45.6187,-94.2207
120,45.1796,-93.8644
120,45.1796,-93.8644
120,45.1796,-93.8644
240,45.1796,-93.8644
300,45.1796,-93.8644
7200,45.1796,-93.8644
864000,45.1796,-93.8644
7200,45.1796,-93.8644
180,45.1796,-93.8644
45,45.1796,-93.8644
1296000,45.5981,-94.1539
600,45.5981,-94.1539
777600,45.5981,-94.1539
6480000,45.5981,-94.1539
1296000,45.2536,-92.9583
864000,45.2536,-92.9583
300,45.2536,-92.9583
90,45.2536,-92.9583
60,45.2536,-92.9583
648000,45.2536,-92.9583
390,45.2536,-92.9583
172800,45.2536,-92.9583
,45.2536,-92.9583
1320,45.2536,-92.9583
120,45.2536,-92.9583
480,44.0704,-95.6668
240,44.0704,-95.6668
420,44.6774,-93.252
1800,44.6774,-93.252
3600,44.6774,-93.252
3600,44.6774,-93.252
120,44.6774,-93.252
60,44.6774,-93.252
900,44.6774,-93.252
3600,44.6774,-93.252
900,44.6774,-93.252
172800,44.6774,-93.252
450,44.6774,-93.252
2700,44.6774,-93.252
900,44.6774,-93.252
900,44.6774,-93.252
3600,44.6774,-93.252
691200,44.6774,-93.252
10800,44.6774,-93.252
864000,44.6774,-93.252
120,44.6774,-93.252
,44.6774,-93.252
300,44.6774,-93.252
518400,44.6774,-93.252
1200,44.6774,-93.252
1200,44.6774,-93.252
240,44.6774,-93.252
3600,44.6774,-93.252
270,44.6774,-93.252
60,44.6774,-93.252
600,44.6774,-93.252
,44.6774,-93.252
216000,44.6774,-93.252
300,47.4828,-94.8796
180,47.4828,-94.8796
120,47.4828,-94.8796
180,47.4828,-94.8796
120,47.4828,-94.8796
,47.4828,-94.8796
240,47.4828,-94.8796
,47.4828,-94.8796
2851200,47.4828,-94.8796
900,47.4828,-94.8796
900,47.4828,-94.8796
900,47.4828,-94.8796
259200,47.4828,-94.8796
900,47.4828,-94.8796
420,47.4828,-94.8796
120,47.4828,-94.8796
240,47.4828,-94.8796
120,47.4828,-94.8796
120,47.4828,-94.8796
150,47.4828,-94.8796
1500,47.4828,-94.8796
2592000,45.4121,-92.6644
1200,45.4121,-92.6644
120,47.4877,-92.8788
432000,47.4877,-92.8788
300,44.6573,-93.1688
1728000,44.6573,-93.1688
300,44.6573,-93.1688
,44.6573,-93.1688
2700,44.6573,-93.1688
1296000,44.6573,-93.1688
,44.6573,-93.1688
180,44.6573,-93.1688
259200,44.6573,-93.1688
86400,44.6573,-93.1688
1,44.6573,-93.1688
600,44.9635,-93.2678
300,44.9635,-93.2678
300,44.9635,-93.2678
60,44.9635,-93.2678
,44.9635,-93.2678
300,44.9635,-93.2678
60,44.9635,-93.2678
60,44.9635,-93.2678
180,44.9635,-93.2678
864000,44.9635,-93.2678
300,44.9635,-93.2678
120,44.9635,-93.2678
420,44.9635,-93.2678
300,44.9635,-93.2678
1200,44.9635,-93.2678
7200,44.9635,-93.2678
172800,44.9635,-93.2678
1800,44.9635,-93.2678
60,44.9635,-93.2678
10800,44.9635,-93.2678
600,44.9635,-93.2678
120,44.9635,-93.2678
2592000,44.9635,-93.2678
1800,44.9635,-93.2678
345600,44.9635,-93.2678
2160000,44.9635,-93.2678
1728000,44.9635,-93.2678
,44.9635,-93.2678
,44.9635,-93.2678
4500,44.9635,-93.2678
,44.9635,-93.2678
,44.9635,-93.2678
120,44.9635,-93.2678
300,44.9635,-93.2678
180,44.9635,-93.2678
60,44.9635,-93.2678
518400,44.9635,-93.2678
300,44.9635,-93.2678
300,44.9635,-93.2678
600,44.9635,-93.2678
900,44.9635,-93.2678
3600,44.9635,-93.2678
1728000,44.9635,-93.2678
300,44.9635,-93.2678
1728000,44.9635,-93.2678
3888000,44.9635,-93.2678
900,44.9635,-93.2678
360,44.9635,-93.2678
600,44.9635,-93.2678
300,44.9635,-93.2678
300,44.9635,-93.2678
450,44.9635,-93.2678
300,44.9635,-93.2678
600,44.9635,-93.2678
2592000,44.9635,-93.2678
300,44.9635,-93.2678
30,44.9635,-93.2678
60,44.9635,-93.2678
518400,44.9635,-93.2678
,44.9635,-93.2678
18000,44.9635,-93.2678
900,44.9635,-93.2678
3600,44.9635,-93.2678
300,44.9635,-93.2678
300,44.9635,-93.2678
1500,44.9635,-93.2678
,44.9635,-93.2678
600,44.9635,-93.2678
7,44.9635,-93.2678
,44.9635,-93.2678
3600,44.9635,-93.2678
,44.9635,-93.2678
259200,44.9635,-93.2678
120,44.9635,-93.2678
60,44.9635,-93.2678
1200,44.9635,-93.2678
1728000,44.9635,-93.2678
900,44.9635,-93.2678
300,44.9635,-93.2678
432000,44.9635,-93.2678
60,44.9635,-93.2678
120,44.9635,-93.2678
86400,44.9635,-93.2678
864000,44.9635,-93.2678
60,44.9635,-93.2678
120,44.9635,-93.2678
240,44.9635,-93.2678
691200,44.9477,-93.104
1200,44.9477,-93.104
180,44.9477,-93.104
180,44.9477,-93.104
60,44.9477,-93.104
60,44.9477,-93.104
60,44.9477,-93.104
864000,44.9477,-93.104
,44.9477,-93.104
864000,44.9477,-93.104
259200,44.9477,-93.104
360,44.9477,-93.104
120,44.9477,-93.104
,44.9477,-93.104
,44.9477,-93.104
,44.9477,-93.104
600,44.9477,-93.104
60,44.9477,-93.104
300,44.9477,-93.104
518400,44.9477,-93.104
259200,44.9477,-93.104
,44.9477,-93.104
1800,44.9477,-93.104
345600,44.9477,-93.104
270,44.9477,-93.104
,44.9477,-93.104
60,44.9477,-93.104
432000,44.9477,-93.104
300,44.9477,-93.104
300,44.9477,-93.104
300,44.9477,-93.104
300,44.9477,-93.104
180,44.9477,-93.104
90,44.9477,-93.104
300,44.9477,-93.104
240,44.9477,-93.104
,44.9477,-93.104
259200,44.9477,-93.104
259200,44.9477,-93.104
600,44.9477,-93.104
600,44.9477,-93.104
60,44.9477,-93.104
3888000,44.9477,-93.104
,44.9477,-93.104
1800,44.9477,-93.104
240,44.9477,-93.104
1050,46.7756,-92.1392
60,46.7756,-92.1392
600,46.7756,-92.1392
180,46.7756,-92.1392
120,46.7756,-92.1392
600,46.7756,-92.1392
432000,46.7756,-92.1392
14400,46.7756,-92.1392
4320000,46.7756,-92.1392
600,46.7756,-92.1392
120,46.7756,-92.1392
600,46.7756,-92.1392
1200,46.7756,-92.1392
180,46.7756,-92.1392
150,46.7756,-92.1392
1200,46.7756,-92.1392
120,46.7756,-92.1392
2160000,46.7756,-92.1392
18000,46.7756,-92.1392
60,46.7756,-92.1392
2100,46.7756,-92.1392
3600,46.7756,-92.1392
900,46.7756,-92.1392
90,46.7756,-92.1392
7200,46.7756,-92.1392
1200,46.7756,-92.1392
5400,46.7756,-92.1392
20,46.7756,-92.1392
432000,46.7756,-92.1392
1296000,46.7756,-92.1392
60,46.7756,-92.1392
300,46.7756,-92.1392
600,46.7756,-92.1392
180,46.7756,-92.1392
5184000,46.7756,-92.1392
60,46.7756,-92.1392
300,46.7756,-92.1392
1800,46.7756,-92.1392
1800,46.7756,-92.1392
600,46.7756,-92.1392
2592000,46.7756,-92.1392
120,46.7756,-92.1392
600,46.7756,-92.1392
60,46.7756,-92.1392
5184000,46.7756,-92.1392
120,46.7756,-92.1392
,45.5689,-93.59
1800,45.5689,-93.59
864000,45.5689,-93.59
420,45.5689,-93.59
1860,45.5689,-93.59
600,45.5689,-93.59
172800,44.8829,-94.0374
60,44.8829,-94.0374
60,44.3707,-92.042
1500,44.3707,-92.042
3600,44.3707,-92.042
259200,48.1794,-93.8092
300,45.1755,-93.3095
60,45.1755,-93.3095
1200,45.1755,-93.3095
2592000,45.1755,-93.3095
,45.1755,-93.3095
2700,45.1755,-93.3095
600,45.1755,-93.3095
,45.1755,-93.3095
5400,45.1755,-93.3095
1200,45.1755,-93.3095
120,45.1755,-93.3095
10800,45.1755,-93.3095
300,45.1755,-93.3095
,45.1755,-93.3095
777600,45.1755,-93.3095
302400,45.1755,-93.3095
180,45.1696,-93.2077
300,45.1696,-93.2077
2400,45.1696,-93.2077
60,45.1696,-93.2077
60,45.1696,-93.2077
1020,45.1696,-93.2077
,45.1696,-93.2077
3000,45.1696,-93.2077
300,45.1696,-93.2077
60,45.1696,-93.2077
240,45.1696,-93.2077
360,45.1696,-93.2077
1296000,45.1696,-93.2077
120,45.1696,-93.2077
300,45.1696,-93.2077
120,47.9054,-91.8517
3888000,47.9054,-91.8517
,47.9054,-91.8517
432000,47.9054,-91.8517
300,47.9054,-91.8517
1296000,47.9054,-91.8517
180,47.9054,-91.8517
600,46.7221,-92.4923
240,46.7221,-92.4923
16200,46.7221,-92.4923
300,46.7221,-92.4923
2592000,46.7221,-92.4923
,46.7221,-92.4923
432000,46.7221,-92.4923
7200,46.7221,-92.4923
120,46.7221,-92.4923
1200,44.8634,-93.6586
1200,44.8634,-93.6586
120,44.8634,-93.6586
300,46.9269,-94.5159
600,45.5612,-93.2283
4140,45.5612,-93.2283
300,45.5612,-93.2283
60,45.5612,-93.2283
600,45.5612,-93.2283
180,45.5612,-93.2283
120,44.9056,-92.923
60,44.9056,-92.923
600,44.9056,-92.923
432000,44.9056,-92.923
300,44.9056,-92.923
259200,44.9056,-92.923
5184000,44.9056,-92.923
864000,44.9056,-92.923
432000,44.9056,-92.923
60,44.9056,-92.923
1728000,44.9056,-92.923
1200,44.9056,-92.923
2100,44.9056,-92.923
600,44.9056,-92.923
,44.9056,-92.923
300,44.9056,-92.923
2592000,44.9056,-92.923
300,44.9056,-92.923
3888000,44.9056,-92.923
7200,44.9056,-92.923
90,45.2014,-93.692
4200,46.6755,-94.0955
180,46.8058,-92.2407
600,46.8058,-92.2407
60,45.0155,-93.1545
1260,45.0155,-93.1545
259200,45.0155,-93.1545
691200,45.0155,-93.1545
345600,45.0155,-93.1545
240,45.0155,-93.1545
1296000,45.0155,-93.1545
864000,45.0155,-93.1545
60,45.0155,-93.1545
259200,44.8161,-92.9274
,44.8161,-92.9274
900,44.8161,-92.9274
518400,44.8161,-92.9274
210,44.8161,-92.9274
18000,44.8161,-92.9274
300,44.8161,-92.9274
1500,44.8164,-93.6092
864000,44.8164,-93.6092
1800,44.8164,-93.6092
1800,44.8164,-93.6092
600,44.8164,-93.6092
864000,44.8164,-93.6092
1800,44.8164,-93.6092
180,44.8164,-93.6092
300,44.8164,-93.6092
432000,44.8164,-93.6092
432000,44.8164,-93.6092
1728000,44.8164,-93.6092
180,44.8164,-93.6092
7200,46.6549,-95.8038
120,46.6549,-95.8038
180,44.6652,-93.6351
3600,44.6652,-93.6351
150,44.6652,-93.6351
,44.6652,-93.6351
1944000,44.6652,-93.6351
,44.6652,-93.6351
1728000,44.6652,-93.6351
345600,44.6652,-93.6351
345600,44.6652,-93.6351
600,44.1712,-93.9773
300,44.1712,-93.9773
864000,44.1712,-93.9773
1728000,44.1712,-93.9773
240,44.1712,-93.9773
16200,44.1712,-93.9773
300,44.1712,-93.9773
45,44.1712,-93.9773
600,44.1712,-93.9773
864000,43.9688,-92.0591
2592000,44.0642,-91.9435
604800,46.8673,-96.7461
,46.8673,-96.7461
432000,45.8768,-93.2914
691200,45.8768,-93.2914
,45.8768,-93.2914
180,45.8768,-93.2914
,45.3153,-94.412
864000,45.3153,-94.412
900,44.1214,-93.7107
1080000,44.1214,-93.7107
600,45.0658,-93.206
864000,45.0658,-93.206
345600,45.0658,-93.206
300,45.0658,-93.206
1800,45.0841,-93.2595
600,45.0841,-93.2595
